"","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","CustomerID","CustomerName","Address","City","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShipperName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight","total_sales"
"1798","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Robert King",10941,1998-03-11,1998-04-08,"United Package",31,"Gorgonzola Telino",12.5,44,0.25,412.5,400.81,550
"1799","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Robert King",10941,1998-03-11,1998-04-08,"United Package",62,"Tarte au sucre",49.3,30,0.25,1109.25,400.81,1479
"1800","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Robert King",10941,1998-03-11,1998-04-08,"United Package",68,"Scottish Longbreads",12.5,80,0.25,750,400.81,1000
"1801","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Robert King",10941,1998-03-11,1998-04-08,"United Package",72,"Mozzarella di Giovanni",34.8,50,0,1740,400.81,1740
"1802","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Anne Dodsworth",10942,1998-03-11,1998-04-08,"Federal Shipping",49,"Maxilaku",20,28,0,560,17.95,560
"1803","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Margaret Peacock",10943,1998-03-11,1998-04-08,"United Package",13,"Konbu",6,15,0,90,2.17,90
"1804","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Margaret Peacock",10943,1998-03-11,1998-04-08,"United Package",22,"Gustaf's Knäckebröd",21,21,0,441,2.17,441
"1805","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Margaret Peacock",10943,1998-03-11,1998-04-08,"United Package",46,"Spegesild",12,15,0,180,2.17,180
"1806","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Michael Suyama",10944,1998-03-12,1998-03-26,"Federal Shipping",11,"Queso Cabrales",21,5,0.25,78.75,52.92,105
"1807","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Michael Suyama",10944,1998-03-12,1998-03-26,"Federal Shipping",44,"Gula Malacca",19.45,18,0.25,262.58,52.92,350.1
"1808","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Michael Suyama",10944,1998-03-12,1998-03-26,"Federal Shipping",56,"Gnocchi di nonna Alice",38,18,0,684,52.92,684
"1809","Morgenstern Gesundkost","Heerstr. 22","Leipzig","04179","Germany","MORGK","Morgenstern Gesundkost","Heerstr. 22","Leipzig","Germany","Margaret Peacock",10945,1998-03-12,1998-04-09,"Speedy Express",13,"Konbu",6,20,0,120,10.22,120
"1810","Morgenstern Gesundkost","Heerstr. 22","Leipzig","04179","Germany","MORGK","Morgenstern Gesundkost","Heerstr. 22","Leipzig","Germany","Margaret Peacock",10945,1998-03-12,1998-04-09,"Speedy Express",31,"Gorgonzola Telino",12.5,10,0,125,10.22,125
"1811","Vaffeljernet","Smagsloget 45","Århus","8200","Denmark","VAFFE","Vaffeljernet","Smagsloget 45","Århus","Denmark","Nancy Davolio",10946,1998-03-12,1998-04-09,"United Package",10,"Ikura",31,25,0,775,27.2,775
"1812","Vaffeljernet","Smagsloget 45","Århus","8200","Denmark","VAFFE","Vaffeljernet","Smagsloget 45","Århus","Denmark","Nancy Davolio",10946,1998-03-12,1998-04-09,"United Package",24,"Guaraná Fantástica",4.5,25,0,112.5,27.2,112.5
"1813","Vaffeljernet","Smagsloget 45","Århus","8200","Denmark","VAFFE","Vaffeljernet","Smagsloget 45","Århus","Denmark","Nancy Davolio",10946,1998-03-12,1998-04-09,"United Package",77,"Original Frankfurter grüne Soße",13,40,0,520,27.2,520
"1814","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Janet Leverling",10947,1998-03-13,1998-04-10,"United Package",59,"Raclette Courdavault",55,4,0,220,3.26,220
"1815","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Janet Leverling",10948,1998-03-13,1998-04-10,"Federal Shipping",50,"Valkoinen suklaa",16.25,9,0,146.25,23.39,146.25
"1816","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Janet Leverling",10948,1998-03-13,1998-04-10,"Federal Shipping",51,"Manjimup Dried Apples",53,40,0,2120,23.39,2120
"1817","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Janet Leverling",10948,1998-03-13,1998-04-10,"Federal Shipping",55,"Pâté chinois",24,4,0,96,23.39,96
"1818","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10949,1998-03-13,1998-04-10,"Federal Shipping",6,"Grandma's Boysenberry Spread",25,12,0,300,74.44,300
"1819","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10949,1998-03-13,1998-04-10,"Federal Shipping",10,"Ikura",31,30,0,930,74.44,930
"1820","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10949,1998-03-13,1998-04-10,"Federal Shipping",17,"Alice Mutton",39,6,0,234,74.44,234
"1821","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Andrew Fuller",10949,1998-03-13,1998-04-10,"Federal Shipping",62,"Tarte au sucre",49.3,60,0,2958,74.44,2958
"1822","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","24100","Italy","MAGAA","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","Italy","Nancy Davolio",10950,1998-03-16,1998-04-13,"United Package",4,"Chef Anton's Cajun Seasoning",22,5,0,110,2.5,110
"1823","Richter Supermarkt","Starenweg 5","Genève","1204","Switzerland","RICSU","Richter Supermarkt","Grenzacherweg 237","Genève","Switzerland","Anne Dodsworth",10951,1998-03-16,1998-04-27,"United Package",33,"Geitost",2.5,15,0.0500000007450581,35.62,30.85,37.5
"1824","Richter Supermarkt","Starenweg 5","Genève","1204","Switzerland","RICSU","Richter Supermarkt","Grenzacherweg 237","Genève","Switzerland","Anne Dodsworth",10951,1998-03-16,1998-04-27,"United Package",41,"Jack's New England Clam Chowder",9.65,6,0.0500000007450581,55.01,30.85,57.9
"1825","Richter Supermarkt","Starenweg 5","Genève","1204","Switzerland","RICSU","Richter Supermarkt","Grenzacherweg 237","Genève","Switzerland","Anne Dodsworth",10951,1998-03-16,1998-04-27,"United Package",75,"Rhönbräu Klosterbier",7.75,50,0.0500000007450581,368.13,30.85,387.5
"1826","Alfred's Futterkiste","Obere Str. 57","Berlin","12209","Germany","ALFKI","Alfreds Futterkiste","Obere Str. 57","Berlin","Germany","Nancy Davolio",10952,1998-03-16,1998-04-27,"Speedy Express",6,"Grandma's Boysenberry Spread",25,16,0.0500000007450581,380,40.42,400
"1827","Alfred's Futterkiste","Obere Str. 57","Berlin","12209","Germany","ALFKI","Alfreds Futterkiste","Obere Str. 57","Berlin","Germany","Nancy Davolio",10952,1998-03-16,1998-04-27,"Speedy Express",28,"Rössle Sauerkraut",45.6,2,0,91.2,40.42,91.2
"1828","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","AROUT","Around the Horn","120 Hanover Sq.","London","UK","Anne Dodsworth",10953,1998-03-16,1998-03-30,"United Package",20,"Sir Rodney's Marmalade",81,50,0.0500000007450581,3847.5,23.72,4050
"1829","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","AROUT","Around the Horn","120 Hanover Sq.","London","UK","Anne Dodsworth",10953,1998-03-16,1998-03-30,"United Package",31,"Gorgonzola Telino",12.5,50,0.0500000007450581,593.75,23.72,625
"1830","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Steven Buchanan",10954,1998-03-17,1998-04-28,"Speedy Express",16,"Pavlova",17.45,28,0.150000005960464,415.31,27.91,488.6
"1831","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Steven Buchanan",10954,1998-03-17,1998-04-28,"Speedy Express",31,"Gorgonzola Telino",12.5,25,0.150000005960464,265.63,27.91,312.5
"1832","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Steven Buchanan",10954,1998-03-17,1998-04-28,"Speedy Express",45,"Rogede sild",9.5,30,0,285,27.91,285
"1833","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Steven Buchanan",10954,1998-03-17,1998-04-28,"Speedy Express",60,"Camembert Pierrot",34,24,0.150000005960464,693.6,27.91,816
"1834","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Laura Callahan",10955,1998-03-17,1998-04-14,"United Package",75,"Rhönbräu Klosterbier",7.75,12,0.200000002980232,74.4,3.26,93
"1835","Blauer See Delikatessen","Forsterstr. 57","Mannheim","68306","Germany","BLAUS","Blauer See Delikatessen","Forsterstr. 57","Mannheim","Germany","Michael Suyama",10956,1998-03-17,1998-04-28,"United Package",21,"Sir Rodney's Scones",10,12,0,120,44.65,120
"1836","Blauer See Delikatessen","Forsterstr. 57","Mannheim","68306","Germany","BLAUS","Blauer See Delikatessen","Forsterstr. 57","Mannheim","Germany","Michael Suyama",10956,1998-03-17,1998-04-28,"United Package",47,"Zaanse koeken",9.5,14,0,133,44.65,133
"1837","Blauer See Delikatessen","Forsterstr. 57","Mannheim","68306","Germany","BLAUS","Blauer See Delikatessen","Forsterstr. 57","Mannheim","Germany","Michael Suyama",10956,1998-03-17,1998-04-28,"United Package",51,"Manjimup Dried Apples",53,8,0,424,44.65,424
"1838","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Laura Callahan",10957,1998-03-18,1998-04-15,"Federal Shipping",30,"Nord-Ost Matjeshering",25.89,30,0,776.7,105.36,776.7
"1839","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Laura Callahan",10957,1998-03-18,1998-04-15,"Federal Shipping",35,"Steeleye Stout",18,40,0,720,105.36,720
"1840","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Laura Callahan",10957,1998-03-18,1998-04-15,"Federal Shipping",64,"Wimmers gute Semmelknödel",33.25,8,0,266,105.36,266
"1841","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Robert King",10958,1998-03-18,1998-04-15,"United Package",5,"Chef Anton's Gumbo Mix",21.35,20,0,427,49.56,427
"1842","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Robert King",10958,1998-03-18,1998-04-15,"United Package",7,"Uncle Bob's Organic Dried Pears",30,6,0,180,49.56,180
"1843","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Robert King",10958,1998-03-18,1998-04-15,"United Package",72,"Mozzarella di Giovanni",34.8,5,0,174,49.56,174
"1844","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","04876-786","Brazil","GOURL","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","Brazil","Michael Suyama",10959,1998-03-18,1998-04-29,"United Package",75,"Rhönbräu Klosterbier",7.75,20,0.150000005960464,131.75,4.98,155
"1845","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10960,1998-03-19,1998-04-02,"Speedy Express",24,"Guaraná Fantástica",4.5,10,0.25,33.75,2.08,45
"1846","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10960,1998-03-19,1998-04-02,"Speedy Express",41,"Jack's New England Clam Chowder",9.65,24,0,231.6,2.08,231.6
"1847","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","05487-020","Brazil","QUEEN","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","Brazil","Laura Callahan",10961,1998-03-19,1998-04-16,"Speedy Express",52,"Filo Mix",7,6,0.0500000007450581,39.9,104.47,42
"1848","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","05487-020","Brazil","QUEEN","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","Brazil","Laura Callahan",10961,1998-03-19,1998-04-16,"Speedy Express",76,"Lakkalikööri",18,60,0,1080,104.47,1080
"1849","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10962,1998-03-19,1998-04-16,"United Package",7,"Uncle Bob's Organic Dried Pears",30,45,0,1350,275.79,1350
"1850","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10962,1998-03-19,1998-04-16,"United Package",13,"Konbu",6,77,0,462,275.79,462
"1851","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10962,1998-03-19,1998-04-16,"United Package",53,"Perth Pasties",32.8,20,0,656,275.79,656
"1852","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10962,1998-03-19,1998-04-16,"United Package",69,"Gudbrandsdalsost",36,9,0,324,275.79,324
"1853","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10962,1998-03-19,1998-04-16,"United Package",76,"Lakkalikööri",18,44,0,792,275.79,792
"1854","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","1675","Portugal","FURIB","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","Portugal","Anne Dodsworth",10963,1998-03-19,1998-04-16,"Federal Shipping",60,"Camembert Pierrot",34,2,0.150000005960464,57.8,2.7,68
"1855","Spécialités du monde","25, rue Lauriston","Paris","75016","France","SPECD","Spécialités du monde","25, rue Lauriston","Paris","France","Janet Leverling",10964,1998-03-20,1998-04-17,"United Package",18,"Carnarvon Tigers",62.5,6,0,375,87.38,375
"1856","Spécialités du monde","25, rue Lauriston","Paris","75016","France","SPECD","Spécialités du monde","25, rue Lauriston","Paris","France","Janet Leverling",10964,1998-03-20,1998-04-17,"United Package",38,"Côte de Blaye",263.5,5,0,1317.5,87.38,1317.5
"1857","Spécialités du monde","25, rue Lauriston","Paris","75016","France","SPECD","Spécialités du monde","25, rue Lauriston","Paris","France","Janet Leverling",10964,1998-03-20,1998-04-17,"United Package",69,"Gudbrandsdalsost",36,10,0,360,87.38,360
"1858","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Michael Suyama",10965,1998-03-20,1998-04-17,"Federal Shipping",51,"Manjimup Dried Apples",53,16,0,848,144.38,848
"1859","Chop-suey Chinese","Hauptstr. 31","Bern","3012","Switzerland","CHOPS","Chop-suey Chinese","Hauptstr. 29","Bern","Switzerland","Margaret Peacock",10966,1998-03-20,1998-04-17,"Speedy Express",37,"Gravad lax",26,8,0,208,27.19,208
"1860","Chop-suey Chinese","Hauptstr. 31","Bern","3012","Switzerland","CHOPS","Chop-suey Chinese","Hauptstr. 29","Bern","Switzerland","Margaret Peacock",10966,1998-03-20,1998-04-17,"Speedy Express",56,"Gnocchi di nonna Alice",38,12,0.150000005960464,387.6,27.19,456
"1861","Chop-suey Chinese","Hauptstr. 31","Bern","3012","Switzerland","CHOPS","Chop-suey Chinese","Hauptstr. 29","Bern","Switzerland","Margaret Peacock",10966,1998-03-20,1998-04-17,"Speedy Express",62,"Tarte au sucre",49.3,12,0.150000005960464,502.86,27.19,591.6
"1862","Toms Spezialitäten","Luisenstr. 48","Münster","44087","Germany","TOMSP","Toms Spezialitäten","Luisenstr. 48","Münster","Germany","Andrew Fuller",10967,1998-03-23,1998-04-20,"United Package",19,"Teatime Chocolate Biscuits",9.2,12,0,110.4,62.22,110.4
"1863","Toms Spezialitäten","Luisenstr. 48","Münster","44087","Germany","TOMSP","Toms Spezialitäten","Luisenstr. 48","Münster","Germany","Andrew Fuller",10967,1998-03-23,1998-04-20,"United Package",49,"Maxilaku",20,40,0,800,62.22,800
"1864","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Nancy Davolio",10968,1998-03-23,1998-04-20,"Federal Shipping",12,"Queso Manchego La Pastora",38,30,0,1140,74.6,1140
"1865","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Nancy Davolio",10968,1998-03-23,1998-04-20,"Federal Shipping",24,"Guaraná Fantástica",4.5,30,0,135,74.6,135
"1866","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Nancy Davolio",10968,1998-03-23,1998-04-20,"Federal Shipping",64,"Wimmers gute Semmelknödel",33.25,4,0,133,74.6,133
"1867","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","05432-043","Brazil","COMMI","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","Brazil","Nancy Davolio",10969,1998-03-23,1998-04-20,"United Package",46,"Spegesild",12,9,0,108,0.21,108
"1868","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","28023","Spain","BOLID","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","Spain","Anne Dodsworth",10970,1998-03-24,1998-04-07,"Speedy Express",52,"Filo Mix",7,40,0.200000002980232,224,16.16,280
"1869","France restauration","54, rue Royale","Nantes","44000","France","FRANR","France restauration","54, rue Royale","Nantes","France","Andrew Fuller",10971,1998-03-24,1998-04-21,"United Package",29,"Thüringer Rostbratwurst",123.79,14,0,1733.06,121.82,1733.06
"1870","La corne d'abondance","67, avenue de l'Europe","Versailles","78000","France","LACOR","La corne d'abondance","67, avenue de l'Europe","Versailles","France","Margaret Peacock",10972,1998-03-24,1998-04-21,"United Package",17,"Alice Mutton",39,6,0,234,0.02,234
"1871","La corne d'abondance","67, avenue de l'Europe","Versailles","78000","France","LACOR","La corne d'abondance","67, avenue de l'Europe","Versailles","France","Margaret Peacock",10972,1998-03-24,1998-04-21,"United Package",33,"Geitost",2.5,7,0,17.5,0.02,17.5
"1872","La corne d'abondance","67, avenue de l'Europe","Versailles","78000","France","LACOR","La corne d'abondance","67, avenue de l'Europe","Versailles","France","Michael Suyama",10973,1998-03-24,1998-04-21,"United Package",26,"Gumbär Gummibärchen",31.23,5,0,156.15,15.17,156.15
"1873","La corne d'abondance","67, avenue de l'Europe","Versailles","78000","France","LACOR","La corne d'abondance","67, avenue de l'Europe","Versailles","France","Michael Suyama",10973,1998-03-24,1998-04-21,"United Package",41,"Jack's New England Clam Chowder",9.65,6,0,57.9,15.17,57.9
"1874","La corne d'abondance","67, avenue de l'Europe","Versailles","78000","France","LACOR","La corne d'abondance","67, avenue de l'Europe","Versailles","France","Michael Suyama",10973,1998-03-24,1998-04-21,"United Package",75,"Rhönbräu Klosterbier",7.75,10,0,77.5,15.17,77.5
"1875","Split Rail Beer & Ale","P.O. Box 555","Lander","82520","USA","SPLIR","Split Rail Beer & Ale","P.O. Box 555","Lander","USA","Janet Leverling",10974,1998-03-25,1998-04-08,"Federal Shipping",63,"Vegie-spread",43.9,10,0,439,12.96,439
"1876","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Nancy Davolio",10975,1998-03-25,1998-04-22,"Federal Shipping",8,"Northwoods Cranberry Sauce",40,16,0,640,32.27,640
"1877","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Nancy Davolio",10975,1998-03-25,1998-04-22,"Federal Shipping",75,"Rhönbräu Klosterbier",7.75,10,0,77.5,32.27,77.5
"1878","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Nancy Davolio",10976,1998-03-25,1998-05-06,"Speedy Express",28,"Rössle Sauerkraut",45.6,20,0,912,37.97,912
"1879","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Laura Callahan",10977,1998-03-26,1998-04-23,"Federal Shipping",39,"Chartreuse verte",18,30,0,540,208.5,540
"1880","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Laura Callahan",10977,1998-03-26,1998-04-23,"Federal Shipping",47,"Zaanse koeken",9.5,30,0,285,208.5,285
"1881","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Laura Callahan",10977,1998-03-26,1998-04-23,"Federal Shipping",51,"Manjimup Dried Apples",53,10,0,530,208.5,530
"1882","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Laura Callahan",10977,1998-03-26,1998-04-23,"Federal Shipping",63,"Vegie-spread",43.9,20,0,878,208.5,878
"1883","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Anne Dodsworth",10978,1998-03-26,1998-04-23,"United Package",8,"Northwoods Cranberry Sauce",40,20,0.150000005960464,680,32.82,800
"1884","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Anne Dodsworth",10978,1998-03-26,1998-04-23,"United Package",21,"Sir Rodney's Scones",10,40,0.150000005960464,340,32.82,400
"1885","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Anne Dodsworth",10978,1998-03-26,1998-04-23,"United Package",40,"Boston Crab Meat",18.4,10,0,184,32.82,184
"1886","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","B-1180","Belgium","MAISD","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","Belgium","Anne Dodsworth",10978,1998-03-26,1998-04-23,"United Package",44,"Gula Malacca",19.45,6,0.150000005960464,99.19,32.82,116.7
"1887","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",7,"Uncle Bob's Organic Dried Pears",30,18,0,540,353.07,540
"1888","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",12,"Queso Manchego La Pastora",38,20,0,760,353.07,760
"1889","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",24,"Guaraná Fantástica",4.5,80,0,360,353.07,360
"1890","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",27,"Schoggi Schokolade",43.9,30,0,1317,353.07,1317
"1891","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",31,"Gorgonzola Telino",12.5,24,0,300,353.07,300
"1892","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10979,1998-03-26,1998-04-23,"United Package",63,"Vegie-spread",43.9,35,0,1536.5,353.07,1536.5
"1893","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Margaret Peacock",10980,1998-03-27,1998-05-08,"Speedy Express",75,"Rhönbräu Klosterbier",7.75,40,0.200000002980232,248,1.26,310
